id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
786,566,51,-1,-1,652,-1
836,604,51,-1,-1,653,-1
859,622,51,-1,-1,654,-1
848,614,51,-1,-1,654,-1
869,628,51,-1,-1,655,-1
809,586,51,-1,-1,656,-1
824,593,51,-1,-1,656,-1
852,615,51,-1,-1,656,-1
829,598,51,-1,-1,656,-1
830,598,51,-1,-1,656,-1
837,605,51,-1,-1,657,-1
878,632,51,-1,-1,657,-1
872,629,51,-1,-1,658,-1
893,652,51,-1,-1,660,-1
832,599,51,-1,-1,660,-1
815,588,51,-1,-1,662,-1
858,620,51,-1,-1,662,-1
865,624,51,-1,-1,663,-1
