id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
601,151,106,-1,-1,227,-1
691,184,106,-1,-1,228,-1
686,183,106,-1,-1,228,-1
680,180,106,-1,-1,228,-1
658,172,106,-1,-1,228,-1
757,210,106,-1,-1,229,-1
633,163,106,-1,-1,229,-1
799,228,106,-1,-1,229,-1
621,161,106,-1,-1,229,-1
747,208,106,-1,-1,230,-1
766,214,106,-1,-1,230,-1
775,217,106,-1,-1,230,-1
786,222,106,-1,-1,230,-1
768,214,106,-1,-1,230,-1
681,180,106,-1,-1,230,-1
656,171,106,-1,-1,230,-1
756,209,106,-1,-1,230,-1
698,187,106,-1,-1,231,-1
623,161,106,-1,-1,231,-1
653,170,106,-1,-1,231,-1
671,177,106,-1,-1,231,-1
628,162,106,-1,-1,232,-1
761,212,106,-1,-1,232,-1
797,228,106,-1,-1,232,-1
722,197,106,-1,-1,232,-1
744,207,106,-1,-1,233,-1
782,220,106,-1,-1,233,-1
678,180,106,-1,-1,233,-1
663,174,106,-1,-1,234,-1
707,190,106,-1,-1,234,-1
719,195,106,-1,-1,235,-1
714,192,106,-1,-1,235,-1
772,216,106,-1,-1,235,-1
758,210,106,-1,-1,235,-1
738,205,106,-1,-1,236,-1
701,188,106,-1,-1,236,-1
617,160,106,-1,-1,237,-1
648,168,106,-1,-1,238,-1
724,198,106,-1,-1,238,-1
692,184,106,-1,-1,238,-1
792,226,106,-1,-1,240,-1
672,177,106,-1,-1,240,-1
634,163,106,-1,-1,240,-1
729,200,106,-1,-1,240,-1
718,193,106,-1,-1,240,-1
697,187,106,-1,-1,240,-1
811,230,106,-1,-1,240,-1
717,193,106,-1,-1,240,-1
814,231,106,-1,-1,241,-1
755,209,106,-1,-1,242,-1
825,234,106,-1,-1,243,-1
838,240,106,-1,-1,243,-1
715,193,106,-1,-1,243,-1
600,151,106,-1,-1,243,-1
700,188,106,-1,-1,244,-1
835,238,106,-1,-1,244,-1
780,219,106,-1,-1,245,-1
795,227,106,-1,-1,245,-1
819,232,106,-1,-1,246,-1
734,202,106,-1,-1,247,-1
728,199,106,-1,-1,247,-1
683,181,106,-1,-1,247,-1
781,219,106,-1,-1,248,-1
791,225,106,-1,-1,248,-1
787,223,106,-1,-1,248,-1
750,208,106,-1,-1,248,-1
841,240,106,-1,-1,249,-1
808,230,106,-1,-1,249,-1
693,186,106,-1,-1,250,-1
760,211,106,-1,-1,250,-1
688,183,106,-1,-1,251,-1
753,209,106,-1,-1,251,-1
748,208,106,-1,-1,251,-1
809,230,106,-1,-1,251,-1
789,224,106,-1,-1,251,-1
807,230,106,-1,-1,252,-1
741,206,106,-1,-1,252,-1
640,165,106,-1,-1,252,-1
720,196,106,-1,-1,253,-1
721,196,106,-1,-1,253,-1
727,199,106,-1,-1,254,-1
805,230,106,-1,-1,254,-1
788,224,106,-1,-1,254,-1
695,186,106,-1,-1,255,-1
871,252,106,-1,-1,255,-1
740,206,106,-1,-1,255,-1
802,229,106,-1,-1,255,-1
709,190,106,-1,-1,255,-1
779,218,106,-1,-1,256,-1
827,235,106,-1,-1,256,-1
796,227,106,-1,-1,257,-1
733,202,106,-1,-1,257,-1
847,243,106,-1,-1,257,-1
818,232,106,-1,-1,257,-1
769,214,106,-1,-1,257,-1
706,190,106,-1,-1,257,-1
883,255,106,-1,-1,258,-1
863,249,106,-1,-1,258,-1
868,251,106,-1,-1,259,-1
712,191,106,-1,-1,260,-1
739,206,106,-1,-1,260,-1
793,226,106,-1,-1,261,-1
762,213,106,-1,-1,261,-1
752,209,106,-1,-1,261,-1
803,229,106,-1,-1,261,-1
858,248,106,-1,-1,262,-1
817,232,106,-1,-1,263,-1
885,256,106,-1,-1,263,-1
676,179,106,-1,-1,263,-1
877,254,106,-1,-1,263,-1
804,229,106,-1,-1,263,-1
862,249,106,-1,-1,264,-1
773,216,106,-1,-1,264,-1
677,180,106,-1,-1,264,-1
891,257,106,-1,-1,265,-1
736,205,106,-1,-1,265,-1
737,205,106,-1,-1,265,-1
770,215,106,-1,-1,266,-1
873,252,106,-1,-1,266,-1
820,232,106,-1,-1,266,-1
784,221,106,-1,-1,266,-1
815,231,106,-1,-1,266,-1
776,217,106,-1,-1,268,-1
783,220,106,-1,-1,268,-1
806,230,106,-1,-1,268,-1
732,201,106,-1,-1,268,-1
822,233,106,-1,-1,270,-1
892,258,106,-1,-1,271,-1
839,240,106,-1,-1,272,-1
844,241,106,-1,-1,273,-1
798,228,106,-1,-1,273,-1
857,247,106,-1,-1,273,-1
725,198,106,-1,-1,273,-1
823,233,106,-1,-1,275,-1
771,215,106,-1,-1,276,-1
759,210,106,-1,-1,276,-1
777,218,106,-1,-1,277,-1
774,217,106,-1,-1,277,-1
763,213,106,-1,-1,278,-1
870,251,106,-1,-1,279,-1
800,228,106,-1,-1,279,-1
849,243,106,-1,-1,279,-1
794,227,106,-1,-1,279,-1
843,240,106,-1,-1,279,-1
834,238,106,-1,-1,279,-1
